Material;Material Document;Reference;Posting Date;Time of Entry;Quantity;Base Unit of Measure;Boxes;Pallets
Y301343900;4906053202;0084189234;20/12/2022;14:25:04;23;CU;4;0,0
Y301343900;4906053202;0084189234;20/12/2022;14:25:04;9;CU;2;0,0
Y301764100;4906053202;0084189234;20/12/2022;14:25:04;22;CU;2;0,0
Y301764100;4906053202;0084189234;20/12/2022;14:25:04;7;CU;1;0,0
Y301765200;4906053202;0084189234;20/12/2022;14:25:04;2;CU;0;0,0
Y301765200;4906053202;0084189234;20/12/2022;14:25:04;42;CU;7;0,0
Y301780800;4906053202;0084189234;20/12/2022;14:25:04;1;CU;0;0,0
Y301780800;4906053202;0084189234;20/12/2022;14:25:04;38;CU;3;0,0
Y301780900;4906053202;0084189234;20/12/2022;14:25:04;7;CU;1;0,0
Y301781200;4906053202;0084189234;20/12/2022;14:25:04;3;CU;0;0,0
Y301781200;4906053202;0084189234;20/12/2022;14:25:04;9;CU;1;0,0
Y302169400;4906053202;0084189234;20/12/2022;14:25:04;27;CU;5;0,0
Y000060808;4906053203;0084189245;20/12/2022;14:25:06;10;CU;2;0,0
Y000060909;4906053203;0084189245;20/12/2022;14:25:06;17;CU;3;0,0
Y000060909;4906053203;0084189245;20/12/2022;14:25:06;12;CU;2;0,0
Y300047300;4906053203;0084189245;20/12/2022;14:25:06;12;CU;2;0,0
Y301017000;4906053203;0084189245;20/12/2022;14:25:06;5;CU;1;0,0
Y301017600;4906053203;0084189245;20/12/2022;14:25:06;9;CU;2;0,0
Y301017600;4906053203;0084189245;20/12/2022;14:25:06;1;CU;0;0,0
Y301044707;4906053203;0084189245;20/12/2022;14:25:06;9;CU;2;0,0
Y301044707;4906053203;0084189245;20/12/2022;14:25:06;1;CU;0;0,0
Y301709100;4906053203;0084189245;20/12/2022;14:25:06;3;CU;1;0,0
Y301765200;4906053203;0084189245;20/12/2022;14:25:06;8;CU;1;0,0
Y301780802;4906053203;0084189245;20/12/2022;14:25:06;3;CU;0;0,0
Y301780901;4906053203;0084189245;20/12/2022;14:25:06;12;CU;1;0,0
Y302169400;4906053203;0084189245;20/12/2022;14:25:06;4;CU;1;0,0
70944470;4906053230;;20/12/2022;14:52:01;132;CU;132;33,0
7000182H;5000083794;4500037695;20/12/2022;19:07:02;40;CU;4;0,1
7002070Y;5000083794;4500037695;20/12/2022;19:07:02;400;CU;80;0,6
7002708B;5000083794;4500037695;20/12/2022;19:07:02;1 200;CU;120;1,0
7002710P;5000083794;4500037695;20/12/2022;19:07:02;1 280;CU;64;1,0
7002723B;5000083794;4500037695;20/12/2022;19:07:02;2 400;CU;240;2,0
70027600;5000083794;4500037695;20/12/2022;19:07:02;2 970;CU;297;1,0
70027760;5000083794;4500037695;20/12/2022;19:07:02;2 970;CU;297;1,0
7002780F;5000083794;4500037695;20/12/2022;19:07:02;8 800;CU;440;10,0
7004041C;5000083794;4500037695;20/12/2022;19:07:02;3 600;CU;18;1,0
70041220;5000083794;4500037695;20/12/2022;19:07:02;400;CU;4;0,1
7004127E;5000083794;4500037695;20/12/2022;19:07:02;1 600;CU;8;0,3
7004398L;5000083794;4500037695;20/12/2022;19:07:02;700;CU;14;0,5
7007078C;5000083794;4500037695;20/12/2022;19:07:02;648;CU;108;0,9
7007078G;5000083794;4500037695;20/12/2022;19:07:02;3 120;CU;260;2,9
W302175000;5000083794;4500037695;20/12/2022;19:07:02;1 920;CU;96;1,0
W302179700;5000083794;4500037695;20/12/2022;19:07:02;4 800;CU;48;1,0
W302198700;5000083794;4500037695;20/12/2022;19:07:02;2 880;CU;16;0,5
W302283400;5000083794;4500037695;20/12/2022;19:07:02;7 600;CU;380;2,9
W302319800;5000083794;4500037695;20/12/2022;19:07:02;400;CU;40;0,7
W302319900;5000083794;4500037695;20/12/2022;19:07:02;240;CU;12;0,2
W302320300;5000083794;4500037695;20/12/2022;19:07:02;5 760;CU;288;3,0
70942980;4906053540;;21/12/2022;09:22:05;600;CU;600;150,0
Y00561G0;4906053565;0084189261;21/12/2022;11:07:06;17;CU;3;0,0
Y000060802;4906053565;0084189261;21/12/2022;11:07:06;22;CU;4;0,0
Y000060902;4906053565;0084189261;21/12/2022;11:07:06;26;CU;4;0,0
Y300047300;4906053565;0084189261;21/12/2022;11:07:06;11;CU;2;0,0
Y300047300;4906053565;0084189261;21/12/2022;11:07:06;5;CU;1;0,0
Y300752300;4906053565;0084189261;21/12/2022;11:07:06;1;CU;0;0,0
Y300752500;4906053565;0084189261;21/12/2022;11:07:06;11;CU;2;0,0
Y300752601;4906053565;0084189261;21/12/2022;11:07:06;1;CU;0;0,0
Y301017000;4906053565;0084189261;21/12/2022;11:07:06;1;CU;0;0,0
Y301017600;4906053565;0084189261;21/12/2022;11:07:06;24;CU;4;0,0
Y301017800;4906053565;0084189261;21/12/2022;11:07:06;1;CU;0;0,0
Y301017800;4906053565;0084189261;21/12/2022;11:07:06;4;CU;1;0,0
Y301044700;4906053565;0084189261;21/12/2022;11:07:06;14;CU;2;0,0
Y301343900;4906053565;0084189261;21/12/2022;11:07:06;4;CU;1;0,0
Y301764100;4906053565;0084189261;21/12/2022;11:07:06;1;CU;0;0,0
Y301764100;4906053565;0084189261;21/12/2022;11:07:06;6;CU;1;0,0
Y301765200;4906053565;0084189261;21/12/2022;11:07:06;13;CU;2;0,0
Y301780800;4906053565;0084189261;21/12/2022;11:07:06;31;CU;3;0,0
Y301780900;4906053565;0084189261;21/12/2022;11:07:06;1;CU;0;0,0
Y301780900;4906053565;0084189261;21/12/2022;11:07:06;1;CU;0;0,0
Y302169400;4906053565;0084189261;21/12/2022;11:07:06;12;CU;2;0,0
70944470;4906053564;;21/12/2022;11:07:06;132;CU;132;33,0
Y00561G0;4906053566;0084189264;21/12/2022;11:07:07;13;CU;2;0,0
Y00561G0;4906053566;0084189264;21/12/2022;11:07:07;1;CU;0;0,0
Y000060802;4906053566;0084189264;21/12/2022;11:07:07;22;CU;4;0,0
Y000060902;4906053566;0084189264;21/12/2022;11:07:07;14;CU;2;0,0
Y300047300;4906053566;0084189264;21/12/2022;11:07:07;2;CU;0;0,0
Y300047300;4906053566;0084189264;21/12/2022;11:07:07;1;CU;0;0,0
Y301017000;4906053566;0084189264;21/12/2022;11:07:07;6;CU;1;0,0
Y301017600;4906053566;0084189264;21/12/2022;11:07:07;15;CU;3;0,0
Y301017600;4906053566;0084189264;21/12/2022;11:07:07;1;CU;0;0,0
Y301017800;4906053566;0084189264;21/12/2022;11:07:07;9;CU;2;0,0
Y301044700;4906053566;0084189264;21/12/2022;11:07:07;3;CU;1;0,0
Y301044700;4906053566;0084189264;21/12/2022;11:07:07;11;CU;2;0,0
Y301764100;4906053566;0084189264;21/12/2022;11:07:07;2;CU;0;0,0
Y301765200;4906053566;0084189264;21/12/2022;11:07:07;8;CU;1;0,0
Y301765200;4906053566;0084189264;21/12/2022;11:07:07;1;CU;0;0,0
Y301780800;4906053566;0084189264;21/12/2022;11:07:07;4;CU;0;0,0
Y301780800;4906053566;0084189264;21/12/2022;11:07:07;1;CU;0;0,0
Y301780900;4906053566;0084189264;21/12/2022;11:07:07;3;CU;0;0,0
Y301780900;4906053566;0084189264;21/12/2022;11:07:07;1;CU;0;0,0
Y301781200;4906053566;0084189264;21/12/2022;11:07:07;3;CU;0;0,0
Y301781200;4906053566;0084189264;21/12/2022;11:07:07;2;CU;0;0,0
Y302169400;4906053566;0084189264;21/12/2022;11:07:07;6;CU;1;0,0
Y000060808;4906053567;0084189260;21/12/2022;11:07:09;17;CU;3;0,0
Y000060808;4906053567;0084189260;21/12/2022;11:07:09;3;CU;1;0,0
Y000060909;4906053567;0084189260;21/12/2022;11:07:09;17;CU;3;0,0
Y300047300;4906053567;0084189260;21/12/2022;11:07:09;4;CU;1;0,0
Y300047300;4906053567;0084189260;21/12/2022;11:07:09;4;CU;1;0,0
Y300752302;4906053567;0084189260;21/12/2022;11:07:09;3;CU;1;0,0
Y300752506;4906053567;0084189260;21/12/2022;11:07:09;9;CU;2;0,0
Y300752610;4906053567;0084189260;21/12/2022;11:07:09;4;CU;0;0,0
Y300752610;4906053567;0084189260;21/12/2022;11:07:09;1;CU;0;0,0
Y301017000;4906053567;0084189260;21/12/2022;11:07:09;3;CU;1;0,0
Y301017600;4906053567;0084189260;21/12/2022;11:07:09;20;CU;3;0,0
Y301017600;4906053567;0084189260;21/12/2022;11:07:09;1;CU;0;0,0
Y301017803;4906053567;0084189260;21/12/2022;11:07:09;6;CU;1;0,0
Y301017803;4906053567;0084189260;21/12/2022;11:07:09;2;CU;0;0,0
Y301044707;4906053567;0084189260;21/12/2022;11:07:09;23;CU;4;0,0
Y301709100;4906053567;0084189260;21/12/2022;11:07:09;7;CU;1;0,0
Y301709100;4906053567;0084189260;21/12/2022;11:07:09;2;CU;0;0,0
Y301764100;4906053567;0084189260;21/12/2022;11:07:09;5;CU;0;0,0
Y301765200;4906053567;0084189260;21/12/2022;11:07:09;1;CU;0;0,0
Y301765200;4906053567;0084189260;21/12/2022;11:07:09;13;CU;2;0,0
Y301780802;4906053567;0084189260;21/12/2022;11:07:09;6;CU;1;0,0
Y302169400;4906053567;0084189260;21/12/2022;11:07:09;4;CU;1;0,0
Y00561G0;4906053568;0084189262;21/12/2022;11:07:13;3;CU;1;0,0
Y00561G0;4906053568;0084189262;21/12/2022;11:07:13;1;CU;0;0,0
Y000060802;4906053568;0084189262;21/12/2022;11:07:13;22;CU;4;0,0
Y000060902;4906053568;0084189262;21/12/2022;11:07:13;17;CU;3;0,0
Y300047300;4906053568;0084189262;21/12/2022;11:07:13;12;CU;2;0,0
Y300752300;4906053568;0084189262;21/12/2022;11:07:13;5;CU;1;0,0
Y300752500;4906053568;0084189262;21/12/2022;11:07:13;9;CU;2;0,0
Y300752601;4906053568;0084189262;21/12/2022;11:07:13;1;CU;0;0,0
Y301017000;4906053568;0084189262;21/12/2022;11:07:13;10;CU;2;0,0
Y301017600;4906053568;0084189262;21/12/2022;11:07:13;19;CU;3;0,0
Y301017600;4906053568;0084189262;21/12/2022;11:07:13;1;CU;0;0,0
Y301017800;4906053568;0084189262;21/12/2022;11:07:13;7;CU;1;0,0
Y301044700;4906053568;0084189262;21/12/2022;11:07:13;22;CU;4;0,0
Y301343900;4906053568;0084189262;21/12/2022;11:07:13;7;CU;1;0,0
Y301343900;4906053568;0084189262;21/12/2022;11:07:13;1;CU;0;0,0
Y301764100;4906053568;0084189262;21/12/2022;11:07:13;5;CU;0;0,0
Y301764100;4906053568;0084189262;21/12/2022;11:07:13;2;CU;0;0,0
Y301765200;4906053568;0084189262;21/12/2022;11:07:13;11;CU;2;0,0
Y301780800;4906053568;0084189262;21/12/2022;11:07:13;5;CU;0;0,0
Y301780900;4906053568;0084189262;21/12/2022;11:07:13;4;CU;0;0,0
Y301781200;4906053568;0084189262;21/12/2022;11:07:13;4;CU;0;0,0
Y302169400;4906053568;0084189262;21/12/2022;11:07:13;4;CU;1;0,0
Y000060808;4906053569;0084189263;21/12/2022;11:07:17;42;CU;7;0,0
Y000060902;4906053569;0084189263;21/12/2022;11:07:17;20;CU;3;0,0
Y300047300;4906053569;0084189263;21/12/2022;11:07:17;21;CU;4;0,0
Y300047300;4906053569;0084189263;21/12/2022;11:07:17;4;CU;1;0,0
Y300752300;4906053569;0084189263;21/12/2022;11:07:17;13;CU;2;0,0
Y300752500;4906053569;0084189263;21/12/2022;11:07:17;29;CU;5;0,0
Y300752500;4906053569;0084189263;21/12/2022;11:07:17;1;CU;0;0,0
Y301017000;4906053569;0084189263;21/12/2022;11:07:17;5;CU;1;0,0
Y301017600;4906053569;0084189263;21/12/2022;11:07:17;24;CU;4;0,0
Y301017600;4906053569;0084189263;21/12/2022;11:07:17;5;CU;1;0,0
Y301017800;4906053569;0084189263;21/12/2022;11:07:17;1;CU;0;0,0
Y301044700;4906053569;0084189263;21/12/2022;11:07:17;39;CU;7;0,0
Y301343900;4906053569;0084189263;21/12/2022;11:07:17;15;CU;3;0,0
Y301709100;4906053569;0084189263;21/12/2022;11:07:17;4;CU;1;0,0
Y301709100;4906053569;0084189263;21/12/2022;11:07:17;2;CU;0;0,0
Y301764100;4906053569;0084189263;21/12/2022;11:07:17;5;CU;0;0,0
Y301764100;4906053569;0084189263;21/12/2022;11:07:17;12;CU;1;0,0
Y301765200;4906053569;0084189263;21/12/2022;11:07:17;25;CU;4;0,0
Y301765200;4906053569;0084189263;21/12/2022;11:07:17;5;CU;1;0,0
Y301780800;4906053569;0084189263;21/12/2022;11:07:17;20;CU;2;0,0
Y301780900;4906053569;0084189263;21/12/2022;11:07:17;1;CU;0;0,0
Y301780900;4906053569;0084189263;21/12/2022;11:07:17;10;CU;1;0,0
Y301781200;4906053569;0084189263;21/12/2022;11:07:17;3;CU;0;0,0
Y301781200;4906053569;0084189263;21/12/2022;11:07:17;5;CU;0;0,0
Y302169400;4906053569;0084189263;21/12/2022;11:07:17;8;CU;1;0,0
73925080;4906053576;0084189268;21/12/2022;12:07:06;3;CU;3;0,5
73925220;4906053576;0084189268;21/12/2022;12:07:06;2;CU;2;0,3
70020590;4906053579;0084189279;21/12/2022;12:22:06;300;CU;15;0,2
70020590;4906053579;0084189279;21/12/2022;12:22:06;20;CU;1;0,0
7002772A;4906053579;0084189279;21/12/2022;12:22:06;480;CU;24;0,2
7002772A;4906053579;0084189279;21/12/2022;12:22:06;120;CU;6;0,1
7004022E;4906053579;0084189279;21/12/2022;12:22:06;400;CU;2;0,1
W300893306;4906053579;0084189279;21/12/2022;12:22:06;480;CU;48;0,5
W302166000;4906053579;0084189279;21/12/2022;12:22:06;220;CU;22;0,1
W302166000;4906053579;0084189279;21/12/2022;12:22:06;20;CU;2;0,0
W302205300;4906053579;0084189279;21/12/2022;12:22:06;40;CU;4;0,0
W302205300;4906053579;0084189279;21/12/2022;12:22:06;440;CU;44;0,3
70027600;4906053578;0084189274;21/12/2022;12:22:06;20;CU;2;0,0
W302210500;4906053578;0084189274;21/12/2022;12:22:06;140;CU;14;0,1
W302210500;4906053578;0084189274;21/12/2022;12:22:06;160;CU;16;0,1
V301421100;4906053579;0084189279;21/12/2022;12:22:06;160;CU;16;0,1
V301775900;4906053579;0084189279;21/12/2022;12:22:06;350;CU;35;0,1
V301954100;4906053579;0084189279;21/12/2022;12:22:06;800;CU;80;0,3
V302190200;4906053579;0084189279;21/12/2022;12:22:06;100;CU;10;0,0
V302190200;4906053579;0084189279;21/12/2022;12:22:06;2 420;CU;242;1,0
V302192400;4906053579;0084189279;21/12/2022;12:22:06;35;CU;5;0,0
V302192400;4906053579;0084189279;21/12/2022;12:22:06;1 092;CU;156;1,0
7000056B;4906053622;0084189115;21/12/2022;12:37:07;3;CU;0;0,0
7000056B;4906053622;0084189115;21/12/2022;12:37:07;28;CU;3;0,0
7000057A;4906053622;0084189115;21/12/2022;12:37:07;19;CU;2;0,0
7000059C;4906053622;0084189115;21/12/2022;12:37:07;53;CU;3;0,0
7000063E;4906053622;0084189115;21/12/2022;12:37:07;17;CU;0;0,0
7000063E;4906053622;0084189115;21/12/2022;12:37:07;31;CU;0;0,0
70003570;4906053622;0084189115;21/12/2022;12:37:07;5;CU;0;0,0
70003570;4906053622;0084189115;21/12/2022;12:37:07;29;CU;1;0,0
7000749S;4906053622;0084189115;21/12/2022;12:37:07;36;CU;6;0,0
7000749S;4906053622;0084189115;21/12/2022;12:37:07;5;CU;1;0,0
7001022E;4906053622;0084189115;21/12/2022;12:37:07;290;CU;1;0,1
70010360;4906053622;0084189115;21/12/2022;12:37:07;28;CU;0;0,0
7001143E;4906053622;0084189115;21/12/2022;12:37:07;41;CU;0;0,0
7001143R;4906053622;0084189115;21/12/2022;12:37:07;2 520;CU;13;0,5
7001143R;4906053622;0084189115;21/12/2022;12:37:07;387;CU;2;0,1
7001143Z;4906053622;0084189115;21/12/2022;12:37:07;31;CU;3;0,0
7001143Z;4906053622;0084189115;21/12/2022;12:37:07;491;CU;49;0,2
70013060;4906053622;0084189115;21/12/2022;12:37:07;12;CU;0;0,0
7001399P;4906053622;0084189115;21/12/2022;12:37:07;9;CU;0;0,0
70017500;4906053622;0084189115;21/12/2022;12:37:07;62;CU;6;0,0
70017500;4906053622;0084189115;21/12/2022;12:37:07;279;CU;28;0,1
70020210;4906053622;0084189115;21/12/2022;12:37:07;243;CU;2;0,1
70020210;4906053622;0084189115;21/12/2022;12:37:07;211;CU;2;0,1
70020220;4906053622;0084189115;21/12/2022;12:37:07;110;CU;1;0,0
70020220;4906053622;0084189115;21/12/2022;12:37:07;92;CU;1;0,0
70020680;4906053622;0084189115;21/12/2022;12:37:07;18;CU;0;0,0
70020680;4906053622;0084189115;21/12/2022;12:37:07;2 396;CU;20;0,8
70021610;4906053622;0084189115;21/12/2022;12:37:07;200;CU;4;0,2
7004022E;4906053622;0084189115;21/12/2022;12:37:07;46;CU;0;0,0
7004060E;4906053622;0084189115;21/12/2022;12:37:07;1 293;CU;13;0,3
7004060E;4906053622;0084189115;21/12/2022;12:37:07;592;CU;6;0,1
7004161E;4906053622;0084189115;21/12/2022;12:37:07;89;CU;2;0,1
7004161E;4906053622;0084189115;21/12/2022;12:37:07;217;CU;4;0,2
7004394L;4906053622;0084189115;21/12/2022;12:37:07;140;CU;3;0,1
7004394L;4906053622;0084189115;21/12/2022;12:37:07;193;CU;4;0,1
7004399L;4906053622;0084189115;21/12/2022;12:37:07;52;CU;1;0,0
7004399L;4906053622;0084189115;21/12/2022;12:37:07;65;CU;1;0,0
7005099W;4906053622;0084189115;21/12/2022;12:37:07;10;CU;1;0,0
7005099W;4906053622;0084189115;21/12/2022;12:37:07;385;CU;39;0,2
7005362A;4906053622;0084189115;21/12/2022;12:37:07;5;CU;0;0,0
70060680;4906053622;0084189115;21/12/2022;12:37:07;303;CU;3;0,1
W045150201;4906053622;0084189115;21/12/2022;12:37:07;18;CU;0;0,0
W045150203;4906053622;0084189115;21/12/2022;12:37:07;15;CU;0;0,0
W045150203;4906053622;0084189115;21/12/2022;12:37:07;17;CU;0;0,0
W047127500;4906053622;0084189115;21/12/2022;12:37:07;40;CU;1;0,0
W047127501;4906053622;0084189115;21/12/2022;12:37:07;45;CU;1;0,0
W301656103;4906053622;0084189115;21/12/2022;12:37:07;50;CU;1;0,0
W301656103;4906053622;0084189115;21/12/2022;12:37:07;11;CU;0;0,0
W301996800;4906053622;0084189115;21/12/2022;12:37:07;45;CU;1;0,0
Y300457101;4906053622;0084189115;21/12/2022;12:37:07;50;CU;4;0,0
Y300457302;4906053622;0084189115;21/12/2022;12:37:07;10;CU;1;0,0
Y300752602;4906053622;0084189115;21/12/2022;12:37:07;12;CU;1;0,0
Y301017101;4906053622;0084189115;21/12/2022;12:37:07;66;CU;6;0,0
Y301017400;4906053622;0084189115;21/12/2022;12:37:07;27;CU;2;0,0
Y301110300;4906053622;0084189115;21/12/2022;12:37:07;27;CU;2;0,0
X301110600;4906053622;0084189115;21/12/2022;12:37:07;97;CU;24;0,1
X301110903;4906053622;0084189115;21/12/2022;12:37:07;111;CU;28;0,1
X302077300;4906053622;0084189115;21/12/2022;12:37:07;1;CU;0;0,0
X302077300;4906053622;0084189115;21/12/2022;12:37:07;17;CU;3;0,2
70007940;5000083993;4500037715;21/12/2022;15:37:06;1 512;CU;126;1,0
7000923D;5000083993;4500037715;21/12/2022;15:37:06;960;CU;4;0,2
70010360;5000083993;4500037715;21/12/2022;15:37:06;2 400;CU;12;0,7
7002056A;5000083993;4500037715;21/12/2022;15:37:06;1 080;CU;108;0,4
70020590;5000083993;4500037715;21/12/2022;15:37:06;3 840;CU;192;2,0
70020840;5000083993;4500037715;21/12/2022;15:37:06;4 368;CU;364;4,0
7002705J;5000083993;4500037715;21/12/2022;15:37:06;1 200;CU;60;1,0
70027080;5000083993;4500037715;21/12/2022;15:37:06;2 400;CU;240;2,0
7002709F;5000083993;4500037715;21/12/2022;15:37:06;960;CU;96;1,0
70027600;5000083993;4500037715;21/12/2022;15:37:06;2 970;CU;297;1,0
70027790;5000083993;4500037715;21/12/2022;15:37:06;4 000;CU;200;2,0
70041220;5000083993;4500037715;21/12/2022;15:37:06;400;CU;4;0,1
7004399L;5000083993;4500037715;21/12/2022;15:37:06;3 850;CU;77;2,8
W302205400;5000083993;4500037715;21/12/2022;15:37:06;1 050;CU;21;1,0
W302238801;5000083993;4500037715;21/12/2022;15:37:06;5 184;CU;216;3,0
W302319500;5000083993;4500037715;21/12/2022;15:37:06;1 920;CU;192;1,0
W302319800;5000083993;4500037715;21/12/2022;15:37:06;900;CU;90;1,5
Y301017103;5000083993;4500037715;21/12/2022;15:37:06;1 104;CU;92;0,3
Y302057900;5000083993;4500037715;21/12/2022;15:37:06;1 440;CU;240;1,0
Y302148000;5000083993;4500037715;21/12/2022;15:37:06;972;CU;81;0,4
V302007200;5000083992;4500037716;21/12/2022;15:37:06;2 520;CU;180;2,0
V302007300;5000083992;4500037716;21/12/2022;15:37:06;2 520;CU;180;2,0
V302242900;5000083992;4500037716;21/12/2022;15:37:06;168;CU;168;3,0
Y00561G0;4906053884;0084189290;22/12/2022;09:52:10;19;CU;3;0,0
Y000060802;4906053884;0084189290;22/12/2022;09:52:10;12;CU;2;0,0
Y000060902;4906053884;0084189290;22/12/2022;09:52:10;16;CU;3;0,0
Y300047300;4906053884;0084189290;22/12/2022;09:52:10;10;CU;2;0,0
Y300752500;4906053884;0084189290;22/12/2022;09:52:10;5;CU;1;0,0
Y300752601;4906053884;0084189290;22/12/2022;09:52:10;12;CU;1;0,0
Y301017000;4906053884;0084189290;22/12/2022;09:52:10;6;CU;1;0,0
Y301017600;4906053884;0084189290;22/12/2022;09:52:10;31;CU;5;0,0
Y301044700;4906053884;0084189290;22/12/2022;09:52:10;17;CU;3;0,0
Y301343900;4906053884;0084189290;22/12/2022;09:52:10;6;CU;1;0,0
Y301764100;4906053884;0084189290;22/12/2022;09:52:10;11;CU;1;0,0
Y301764100;4906053884;0084189290;22/12/2022;09:52:10;1;CU;0;0,0
Y301780800;4906053884;0084189290;22/12/2022;09:52:10;1;CU;0;0,0
Y301780800;4906053884;0084189290;22/12/2022;09:52:10;19;CU;2;0,0
Y301780900;4906053884;0084189290;22/12/2022;09:52:10;6;CU;1;0,0
Y301780900;4906053884;0084189290;22/12/2022;09:52:10;5;CU;0;0,0
Y301781200;4906053884;0084189290;22/12/2022;09:52:10;8;CU;1;0,0
Y301781200;4906053884;0084189290;22/12/2022;09:52:10;1;CU;0;0,0
Y302169400;4906053884;0084189290;22/12/2022;09:52:10;13;CU;2;0,0
70944470;4906053883;;22/12/2022;09:52:10;132;CU;132;33,0
Y00561G0;4906053885;0084189293;22/12/2022;09:52:11;2;CU;0;0,0
Y00561G0;4906053885;0084189293;22/12/2022;09:52:11;21;CU;4;0,0
Y000060802;4906053885;0084189293;22/12/2022;09:52:11;33;CU;6;0,0
Y000060902;4906053885;0084189293;22/12/2022;09:52:11;39;CU;7;0,0
Y300047300;4906053885;0084189293;22/12/2022;09:52:11;16;CU;3;0,0
Y300752300;4906053885;0084189293;22/12/2022;09:52:11;4;CU;1;0,0
Y300752300;4906053885;0084189293;22/12/2022;09:52:11;6;CU;1;0,0
Y300752500;4906053885;0084189293;22/12/2022;09:52:11;12;CU;2;0,0
Y300752500;4906053885;0084189293;22/12/2022;09:52:11;5;CU;1;0,0
Y300752601;4906053885;0084189293;22/12/2022;09:52:11;5;CU;0;0,0
Y301017000;4906053885;0084189293;22/12/2022;09:52:11;28;CU;5;0,0
Y301017600;4906053885;0084189293;22/12/2022;09:52:11;39;CU;7;0,0
Y301017800;4906053885;0084189293;22/12/2022;09:52:11;2;CU;0;0,0
Y301017800;4906053885;0084189293;22/12/2022;09:52:11;23;CU;4;0,0
Y301044700;4906053885;0084189293;22/12/2022;09:52:11;19;CU;3;0,0
Y301044700;4906053885;0084189293;22/12/2022;09:52:11;43;CU;7;0,0
Y301343900;4906053885;0084189293;22/12/2022;09:52:11;10;CU;2;0,0
Y301343900;4906053885;0084189293;22/12/2022;09:52:11;4;CU;1;0,0
Y301764100;4906053885;0084189293;22/12/2022;09:52:11;7;CU;1;0,0
Y301764100;4906053885;0084189293;22/12/2022;09:52:11;5;CU;0;0,0
Y301765200;4906053885;0084189293;22/12/2022;09:52:11;3;CU;1;0,0
Y301765200;4906053885;0084189293;22/12/2022;09:52:11;20;CU;3;0,0
Y301780800;4906053885;0084189293;22/12/2022;09:52:11;7;CU;1;0,0
Y301780900;4906053885;0084189293;22/12/2022;09:52:11;5;CU;0;0,0
Y301781200;4906053885;0084189293;22/12/2022;09:52:11;6;CU;1;0,0
Y302169400;4906053885;0084189293;22/12/2022;09:52:11;5;CU;1;0,0
Y00561G0;4906053886;0084189292;22/12/2022;09:52:14;6;CU;1;0,0
Y000060802;4906053886;0084189292;22/12/2022;09:52:14;6;CU;1;0,0
Y000060902;4906053886;0084189292;22/12/2022;09:52:14;15;CU;3;0,0
Y300047300;4906053886;0084189292;22/12/2022;09:52:14;6;CU;1;0,0
Y300752500;4906053886;0084189292;22/12/2022;09:52:14;5;CU;1;0,0
Y300752601;4906053886;0084189292;22/12/2022;09:52:14;11;CU;1;0,0
Y301017000;4906053886;0084189292;22/12/2022;09:52:14;2;CU;0;0,0
Y301017000;4906053886;0084189292;22/12/2022;09:52:14;9;CU;2;0,0
Y301044700;4906053886;0084189292;22/12/2022;09:52:14;5;CU;1;0,0
Y301343900;4906053886;0084189292;22/12/2022;09:52:14;6;CU;1;0,0
Y301764100;4906053886;0084189292;22/12/2022;09:52:14;12;CU;1;0,0
Y301780800;4906053886;0084189292;22/12/2022;09:52:14;18;CU;2;0,0
Y301780800;4906053886;0084189292;22/12/2022;09:52:14;3;CU;0;0,0
Y301780900;4906053886;0084189292;22/12/2022;09:52:14;12;CU;1;0,0
Y301781200;4906053886;0084189292;22/12/2022;09:52:14;4;CU;0;0,0
Y301781200;4906053886;0084189292;22/12/2022;09:52:14;8;CU;1;0,0
Y302169400;4906053886;0084189292;22/12/2022;09:52:14;1;CU;0;0,0
Y000060802;4906053887;0084189287;22/12/2022;09:52:15;24;CU;4;0,0
Y000060902;4906053887;0084189287;22/12/2022;09:52:15;15;CU;3;0,0
Y300047300;4906053887;0084189287;22/12/2022;09:52:15;2;CU;0;0,0
Y300752300;4906053887;0084189287;22/12/2022;09:52:15;2;CU;0;0,0
Y300752300;4906053887;0084189287;22/12/2022;09:52:15;2;CU;0;0,0
Y301017000;4906053887;0084189287;22/12/2022;09:52:15;4;CU;1;0,0
Y301017600;4906053887;0084189287;22/12/2022;09:52:15;31;CU;5;0,0
Y301017800;4906053887;0084189287;22/12/2022;09:52:15;5;CU;1;0,0
Y301764100;4906053887;0084189287;22/12/2022;09:52:15;2;CU;0;0,0
